id,label,label_name,category,entity,relation,prompt,hidden_score,length_score,tfidf_score,entropy_score,neg_top1_prob_score,neg_margin_score
ood_0122,1,unknown_or_high_risk,city,巴黎,导演,"请回答下面查询。
对象：巴黎
属性：导演
答案：",0.42614216896714446,0.5,0.4968164771988384,4.225860595703125,-0.2043173015117645,-0.1171253770589828
ood_0123,0,known_or_low_risk,animal,家犬,所属纲,"请回答下面查询。
对象：家犬
属性：所属纲
答案：",0.6355499009808433,0.5,0.4814747535088,2.073319911956787,-0.436330109834671,-0.2134744822978973
ood_0124,0,known_or_low_risk,disease,肺结核,常见病原体,"请回答下面查询。
对象：肺结核
属性：常见病原体
答案：",0.9757051361510177,0.5,0.49209453554025645,2.1746644973754883,-0.6298301219940186,-0.5418861284852028
ood_0125,1,unknown_or_high_risk,artist,达芬奇,所属纲,"请回答下面查询。
对象：达芬奇
属性：所属纲
答案：",0.9718219197919264,0.5,0.4949330938275109,3.059624433517456,-0.3788599073886871,-0.2372902929782867
ood_0126,1,unknown_or_high_risk,animal,蝙蝠,代表作品,"请回答下面查询。
对象：蝙蝠
属性：代表作品
答案：",0.9999259143689603,0.5,0.49209453554025645,4.298122406005859,-0.4131200015544891,-0.3390516638755798
ood_0127,0,known_or_low_risk,planet,木星,所属恒星,"请回答下面查询。
对象：木星
属性：所属恒星
答案：",0.9970440561460551,0.5,0.4814747535088,3.250205039978028,-0.4425101280212402,-0.3593649342656135
ood_0128,1,unknown_or_high_risk,company,腾讯,所属恒星,"请回答下面查询。
对象：腾讯
属性：所属恒星
答案：",0.9999866326281242,0.5,0.4814747535088,6.5449066162109375,-0.1169962957501411,-0.0796020328998565
ood_0129,0,known_or_low_risk,animal,鸡,所属纲,"请回答下面查询。
对象：鸡
属性：所属纲
答案：",0.7928842910033616,0.5,0.4814747535088,2.31501579284668,-0.3505544364452362,-0.0817750096321106
ood_0130,0,known_or_low_risk,animal,鲤鱼,所属纲,"请回答下面查询。
对象：鲤鱼
属性：所属纲
答案：",0.9829159600152361,0.5,0.4814747535088,3.705393075942993,-0.3528749346733093,-0.2080553472042083
ood_0131,1,unknown_or_high_risk,company,苹果公司,所属恒星,"请回答下面查询。
对象：苹果公司
属性：所属恒星
答案：",0.9998621204622979,0.5,0.4814747535088,5.302359580993652,-0.1469094008207321,-0.0192722976207733
ood_0132,1,unknown_or_high_risk,animal,鹰,代表作品,"请回答下面查询。
对象：鹰
属性：代表作品
答案：",0.9999483182934465,0.5,0.49209453554025645,4.661581516265869,-0.4255257546901703,-0.3827295042574405
ood_0133,0,known_or_low_risk,artist,徐悲鸿,代表作品,"请回答下面查询。
对象：徐悲鸿
属性：代表作品
答案：",0.9999429202365335,0.5,0.49209453554025645,2.409098625183105,-0.5745531916618347,-0.4739277437329292
ood_0134,1,unknown_or_high_risk,award,茅盾文学奖,常见病原体,"请回答下面查询。
对象：茅盾文学奖
属性：常见病原体
答案：",0.9999977443910953,0.5,0.49209453554025645,5.528167724609375,-0.200456827878952,-0.155378058552742
ood_0135,1,unknown_or_high_risk,university,多伦多大学,主要编程语言,"请回答下面查询。
对象：多伦多大学
属性：主要编程语言
答案：",0.027144529078862358,0.5,0.5148747235026027,1.5101816654205322,-0.6891081929206848,-0.5943788960576057
ood_0136,1,unknown_or_high_risk,film,《阿凡达》,所在国家,"请回答下面查询。
对象：《阿凡达》
属性：所在国家
答案：",0.00496725386371094,0.5,0.4938289403447823,0.3211985528469085,-0.9628328680992126,-0.958086499478668
ood_0137,0,known_or_low_risk,award,诺贝尔文学奖,颁发机构,"请回答下面查询。
对象：诺贝尔文学奖
属性：颁发机构
答案：",0.00045173335103345,0.5,0.4972485275797573,1.5484462976455688,-0.590995192527771,-0.4190057814121246
ood_0138,1,unknown_or_high_risk,university,剑桥大学,主要编程语言,"请回答下面查询。
对象：剑桥大学
属性：主要编程语言
答案：",0.022935703566163805,0.5,0.51691927771285,2.0949466228485107,-0.404524952173233,-0.1039075553417205
ood_0139,0,known_or_low_risk,planet,海王星,所属恒星,"请回答下面查询。
对象：海王星
属性：所属恒星
答案：",0.8034110096069641,0.5,0.4814747535088,2.574781894683838,-0.3853474259376526,-0.1854318231344223
ood_0140,0,known_or_low_risk,company,小米,创始人,"请回答下面查询。
对象：小米
属性：创始人
答案：",0.010439674767862053,0.5,0.4945051537610555,2.402879476547241,-0.5997848510742188,-0.5408602617681026
ood_0141,0,known_or_low_risk,university,北京大学,所在国家,"请回答下面查询。
对象：北京大学
属性：所在国家
答案：",0.007259072701597733,0.5,0.49525065112885686,1.48210346698761,-0.5275381803512573,-0.2174144983291626
ood_0142,1,unknown_or_high_risk,city,罗马,导演,"请回答下面查询。
对象：罗马
属性：导演
答案：",0.29272512939076795,0.5,0.49607983936982686,5.077877998352051,-0.0522111020982265,-0.010584782809019
ood_0143,1,unknown_or_high_risk,company,Meta,所属恒星,"请回答下面查询。
对象：Meta
属性：所属恒星
答案：",0.9999404316689287,0.5,0.49163629285381455,7.055418014526367,-0.0196067672222852,-0.0020313747227191
ood_0144,0,known_or_low_risk,animal,鹰,所属纲,"请回答下面查询。
对象：鹰
属性：所属纲
答案：",0.9786647338563448,0.5,0.4814747535088,2.757121324539185,-0.4485804736614227,-0.3420332744717598
ood_0145,1,unknown_or_high_risk,planet,海王星,创始人,"请回答下面查询。
对象：海王星
属性：创始人
答案：",0.764526924101835,0.5,0.4945051537610555,4.680960178375244,-0.1284340471029281,-0.0558240190148353
ood_0146,1,unknown_or_high_risk,university,哈佛大学,主要编程语言,"请回答下面查询。
对象：哈佛大学
属性：主要编程语言
答案：",0.13482793003054558,0.5,0.51691927771285,1.9502532482147217,-0.5398987531661987,-0.4033909738063812
ood_0147,0,known_or_low_risk,film,《泰坦尼克号》,导演,"请回答下面查询。
对象：《泰坦尼克号》
属性：导演
答案：",0.0006032465719739095,0.5,0.49425503872198284,2.780003309249878,-0.4936447441577911,-0.4288926422595978
ood_0148,0,known_or_low_risk,animal,青蛙,所属纲,"请回答下面查询。
对象：青蛙
属性：所属纲
答案：",0.9794598378607215,0.5,0.4814747535088,2.5884482860565186,-0.492306649684906,-0.3545258194208145
ood_0149,1,unknown_or_high_risk,film,《教父》,所在国家,"请回答下面查询。
对象：《教父》
属性：所在国家
答案：",0.01857011240886405,0.5,0.4938289403447823,0.7341100573539734,-0.8348139524459839,-0.7200549989938736
ood_0150,1,unknown_or_high_risk,software_framework,TensorFlow,所在国家,"请回答下面查询。
对象：TensorFlow
属性：所在国家
答案：",0.0357651505704895,0.5,0.49579048821932303,2.052064657211304,-0.3248878419399261,-0.0757876932621002
ood_0151,1,unknown_or_high_risk,artist,徐悲鸿,所属纲,"请回答下面查询。
对象：徐悲鸿
属性：所属纲
答案：",0.8677571102218982,0.5,0.4814747535088,3.8783445358276367,-0.1565085351467132,-0.0287699997425079
ood_0152,1,unknown_or_high_risk,city,东京,导演,"请回答下面查询。
对象：东京
属性：导演
答案：",0.9050966032850362,0.5,0.49641816661071103,5.569811820983887,-0.0690316930413246,-0.0185270272195339
ood_0153,1,unknown_or_high_risk,planet,火星,创始人,"请回答下面查询。
对象：火星
属性：创始人
答案：",0.9857251875461917,0.5,0.4945051537610555,5.551249027252197,-0.0753769055008888,-0.0148098580539226
ood_0154,0,known_or_low_risk,animal,蝙蝠,所属纲,"请回答下面查询。
对象：蝙蝠
属性：所属纲
答案：",0.6285649464875651,0.5,0.4814747535088,2.9635746479034424,-0.1837368309497833,-0.0314136445522308
ood_0155,1,unknown_or_high_risk,animal,鸡,代表作品,"请回答下面查询。
对象：鸡
属性：代表作品
答案：",0.9998072482415802,0.5,0.49209453554025645,5.183489799499512,-0.298941969871521,-0.2301216199994087
ood_0156,0,known_or_low_risk,film,《阿凡达》,导演,"请回答下面查询。
对象：《阿凡达》
属性：导演
答案：",0.0007347740762559615,0.5,0.49425503872198284,2.7176294326782227,-0.5356712937355042,-0.4769628718495369
ood_0157,1,unknown_or_high_risk,animal,青蛙,代表作品,"请回答下面查询。
对象：青蛙
属性：代表作品
答案：",0.9999070101661259,0.5,0.49209453554025645,3.979215145111084,-0.4666881859302521,-0.4242849834263325
ood_0158,0,known_or_low_risk,award,普利策奖,颁发机构,"请回答下面查询。
对象：普利策奖
属性：颁发机构
答案：",4.8788624043532094e-05,0.5,0.496756177453749,1.0213944911956787,-0.5212944746017456,-0.0823205113410949
ood_0159,0,known_or_low_risk,award,格莱美奖,颁发机构,"请回答下面查询。
对象：格莱美奖
属性：颁发机构
答案：",7.859284187002826e-05,0.5,0.496756177453749,0.9679763317108154,-0.8717852234840393,-0.8520682342350483
ood_0160,0,known_or_low_risk,animal,蓝鲸,所属纲,"请回答下面查询。
对象：蓝鲸
属性：所属纲
答案：",0.9867324742258806,0.5,0.4814747535088,1.7859177589416504,-0.6328653693199158,-0.4825466573238373
ood_0161,1,unknown_or_high_risk,award,诺贝尔文学奖,常见病原体,"请回答下面查询。
对象：诺贝尔文学奖
属性：常见病原体
答案：",0.9999937223845228,0.5,0.4945078793393483,4.650361061096191,-0.276317685842514,-0.2170248292386531
ood_0162,1,unknown_or_high_risk,film,《寄生虫》,所在国家,"请回答下面查询。
对象：《寄生虫》
属性：所在国家
答案：",0.527143872243929,0.5,0.4938289403447823,2.183644771575928,-0.4162736237049103,-0.1301732063293457
ood_0163,0,known_or_low_risk,disease,霍乱,常见病原体,"请回答下面查询。
对象：霍乱
属性：常见病原体
答案：",0.9938815725940253,0.5,0.49209453554025645,1.5310932397842407,-0.7455317378044128,-0.6978714913129807
ood_0164,1,unknown_or_high_risk,animal,蓝鲸,代表作品,"请回答下面查询。
对象：蓝鲸
属性：代表作品
答案：",0.9999175481121543,0.5,0.49209453554025645,4.42422342300415,-0.4617808759212494,-0.4414916392415762
ood_0165,1,unknown_or_high_risk,award,奥斯卡金像奖,常见病原体,"请回答下面查询。
对象：奥斯卡金像奖
属性：常见病原体
答案：",0.9999963888925688,0.5,0.4968869392311891,4.924569606781006,-0.2212990075349807,-0.1649070084095001
ood_0166,0,known_or_low_risk,company,苹果公司,创始人,"请回答下面查询。
对象：苹果公司
属性：创始人
答案：",0.011207559070640354,0.5,0.4945051537610555,1.600542664527893,-0.705357551574707,-0.6128347739577293
ood_0167,1,unknown_or_high_risk,city,北京,导演,"请回答下面查询。
对象：北京
属性：导演
答案：",0.8882826257499956,0.5,0.49635522269991705,4.40335750579834,-0.1038338392972946,-0.007803238928318
ood_0168,1,unknown_or_high_risk,planet,土星,创始人,"请回答下面查询。
对象：土星
属性：创始人
答案：",0.8501868094427703,0.5,0.4964865343302473,4.311678409576416,-0.1148709431290626,-0.0451981946825981
ood_0169,0,known_or_low_risk,university,清华大学,所在国家,"请回答下面查询。
对象：清华大学
属性：所在国家
答案：",0.0008957766231384002,0.5,0.49366973256898367,1.1489028930664062,-0.7438895106315613,-0.638383537530899
ood_0170,0,known_or_low_risk,artist,齐白石,代表作品,"请回答下面查询。
对象：齐白石
属性：代表作品
答案：",0.9999845048834237,0.5,0.49209453554025645,3.17465615272522,-0.4072162806987762,-0.207198366522789
ood_0171,0,known_or_low_risk,company,华为,创始人,"请回答下面查询。
对象：华为
属性：创始人
答案：",0.00479265773358292,0.5,0.49704961551019267,1.814410924911499,-0.7026500105857849,-0.627424992620945
ood_0172,1,unknown_or_high_risk,artist,达利,所属纲,"请回答下面查询。
对象：达利
属性：所属纲
答案：",0.5885480975805896,0.5,0.49161446298518663,3.110208511352539,-0.4703664779663086,-0.4100970737636089
ood_0173,1,unknown_or_high_risk,award,格莱美奖,常见病原体,"请回答下面查询。
对象：格莱美奖
属性：常见病原体
答案：",0.9999947993658956,0.5,0.49209453554025645,5.43549108505249,-0.1751173734664917,-0.1021175980567932
ood_0174,0,known_or_low_risk,disease,疟疾,常见病原体,"请回答下面查询。
对象：疟疾
属性：常见病原体
答案：",0.9988867859481324,0.5,0.49209453554025645,2.5898537635803223,-0.6255955100059509,-0.5559518560767174
ood_0175,0,known_or_low_risk,company,阿里巴巴,创始人,"请回答下面查询。
对象：阿里巴巴
属性：创始人
答案：",0.013163428174734999,0.5,0.49747812706615174,1.3980869054794312,-0.7532188892364502,-0.684244804084301
ood_0176,1,unknown_or_high_risk,university,斯坦福大学,主要编程语言,"请回答下面查询。
对象：斯坦福大学
属性：主要编程语言
答案：",0.009774729651540394,0.5,0.5156271954527575,1.7368547916412354,-0.6058042049407959,-0.4550075978040695
ood_0177,1,unknown_or_high_risk,award,布克奖,常见病原体,"请回答下面查询。
对象：布克奖
属性：常见病原体
答案：",0.9999989166162842,0.5,0.49209453554025645,5.264171123504639,-0.1564594358205795,-0.0927482992410659
ood_0178,0,known_or_low_risk,university,巴黎大学,所在国家,"请回答下面查询。
对象：巴黎大学
属性：所在国家
答案：",2.2536179126555584e-05,0.5,0.4954864562655782,0.094522014260292,-0.9882704019546508,-0.9846500135026872
ood_0179,1,unknown_or_high_risk,software_framework,Angular,所在国家,"请回答下面查询。
对象：Angular
属性：所在国家
答案：",0.3083762080464671,0.5,0.49590356340286257,3.366598606109619,-0.2113534361124038,-0.0467512160539627
ood_0180,1,unknown_or_high_risk,company,小米,所属恒星,"请回答下面查询。
对象：小米
属性：所属恒星
答案：",0.9999928626742259,0.5,0.4814747535088,6.749985218048096,-0.0518077500164508,-0.0201383046805858
ood_0181,1,unknown_or_high_risk,company,谷歌,所属恒星,"请回答下面查询。
对象：谷歌
属性：所属恒星
答案：",0.9999880035380684,0.5,0.4814747535088,6.385784149169922,-0.0661543756723404,-0.0263419672846794
ood_0182,1,unknown_or_high_risk,film,《盗梦空间》,所在国家,"请回答下面查询。
对象：《盗梦空间》
属性：所在国家
答案：",0.02263120141186242,0.5,0.4938289403447823,0.1409808099269867,-0.9849204421043396,-0.982958743115887
ood_0183,1,unknown_or_high_risk,city,伦敦,导演,"请回答下面查询。
对象：伦敦
属性：导演
答案：",0.7977106949156572,0.5,0.49209453554025645,5.270685195922852,-0.0581654049456119,-0.0076304264366626
ood_0184,0,known_or_low_risk,city,巴黎,所在国家,"请回答下面查询。
对象：巴黎
属性：所在国家
答案：",3.708363162904981e-05,0.5,0.4954864562655782,0.1189737692475318,-0.9835631847381592,-0.9759353282861412
ood_0185,0,known_or_low_risk,artist,马蒂斯,代表作品,"请回答下面查询。
对象：马蒂斯
属性：代表作品
答案：",0.9984674594817007,0.5,0.4979002102487705,2.172163486480713,-0.6962478160858154,-0.6524282395839691
ood_0186,1,unknown_or_high_risk,university,清华大学,主要编程语言,"请回答下面查询。
对象：清华大学
属性：主要编程语言
答案：",0.004196274813314183,0.5,0.51691927771285,1.7852916717529297,-0.3945871591567993,-0.1662176251411438
ood_0187,0,known_or_low_risk,film,《盗梦空间》,导演,"请回答下面查询。
对象：《盗梦空间》
属性：导演
答案：",4.976347748053848e-05,0.5,0.49425503872198284,3.3814525604248047,-0.399151086807251,-0.3114692270755768
ood_0188,1,unknown_or_high_risk,software_framework,PyTorch,所在国家,"请回答下面查询。
对象：PyTorch
属性：所在国家
答案：",0.012346137063797944,0.5,0.49685596504669616,2.2012939453125,-0.435682088136673,-0.2920093834400177
ood_0189,1,unknown_or_high_risk,disease,狂犬病,颁发机构,"请回答下面查询。
对象：狂犬病
属性：颁发机构
答案：",0.997894392965658,0.5,0.496756177453749,3.1766481399536133,-0.3392755389213562,-0.1519097983837127
ood_0190,0,known_or_low_risk,film,《千与千寻》,导演,"请回答下面查询。
对象：《千与千寻》
属性：导演
答案：",0.0005387742916434879,0.5,0.49425503872198284,2.396421432495117,-0.6574544906616211,-0.64199264254421
ood_0191,0,known_or_low_risk,award,菲尔兹奖,颁发机构,"请回答下面查询。
对象：菲尔兹奖
属性：颁发机构
答案：",0.00027938020599910533,0.5,0.496756177453749,1.0000114440917969,-0.7505911588668823,-0.6160175800323486
ood_0192,1,unknown_or_high_risk,film,《霸王别姬》,所在国家,"请回答下面查询。
对象：《霸王别姬》
属性：所在国家
答案：",0.03752956090066232,0.5,0.4938289403447823,0.9655168056488036,-0.7214206457138062,-0.5210893750190735
ood_0193,1,unknown_or_high_risk,company,华为,所属恒星,"请回答下面查询。
对象：华为
属性：所属恒星
答案：",0.9998905973963212,0.5,0.4886493098176413,6.799089431762695,-0.0298500657081604,-0.0030926391482353
ood_0194,0,known_or_low_risk,planet,金星,所属恒星,"请回答下面查询。
对象：金星
属性：所属恒星
答案：",0.9699257126641863,0.5,0.48762897816944806,3.321676254272461,-0.4905552864074707,-0.447354856878519
ood_0195,0,known_or_low_risk,planet,土星,所属恒星,"请回答下面查询。
对象：土星
属性：所属恒星
答案：",0.9308725205113358,0.5,0.4868597629168337,3.2095601558685303,-0.4016039669513702,-0.2892079055309295
ood_0196,1,unknown_or_high_risk,award,菲尔兹奖,常见病原体,"请回答下面查询。
对象：菲尔兹奖
属性：常见病原体
答案：",0.9999981717695663,0.5,0.49209453554025645,5.061553001403809,-0.1750427633523941,-0.0387193262577056
ood_0197,0,known_or_low_risk,city,伦敦,所在国家,"请回答下面查询。
对象：伦敦
属性：所在国家
答案：",4.9864749179082956e-05,0.5,0.49366973256898367,0.3561128377914428,-0.9413397312164308,-0.9091288559138776
ood_0198,0,known_or_low_risk,film,《星球大战》,导演,"请回答下面查询。
对象：《星球大战》
属性：导演
答案：",0.012647682081190713,0.5,0.49425503872198284,3.8726866245269775,-0.3239805102348327,-0.2550010830163955
ood_0199,1,unknown_or_high_risk,disease,新冠感染,颁发机构,"请回答下面查询。
对象：新冠感染
属性：颁发机构
答案：",0.999710718441627,0.5,0.496756177453749,3.750502109527588,-0.2642324864864349,-0.1469800323247909
