id,label,label_name,category,entity,relation,prompt,hidden_score,length_score,tfidf_score,entropy_score,neg_top1_prob_score,neg_margin_score
ood_0122,1,unknown_or_high_risk,city,巴黎,导演,"请回答下面查询。
对象：巴黎
属性：导演
答案：",0.999844679833736,0.5,0.4958596187272554,0.0366945788264274,-0.9963828325271606,-0.9958528603892772
ood_0123,0,known_or_low_risk,animal,家犬,所属纲,"请回答下面查询。
对象：家犬
属性：所属纲
答案：",1.965945286016885e-05,0.5,0.4784458117517122,0.0780126675963401,-0.988100528717041,-0.9823161587119102
ood_0124,0,known_or_low_risk,disease,肺结核,常见病原体,"请回答下面查询。
对象：肺结核
属性：常见病原体
答案：",0.06029792232332368,0.5,0.48884833924242826,0.6694743037223816,-0.7181363105773926,-0.449788361787796
ood_0125,1,unknown_or_high_risk,artist,达芬奇,所属纲,"请回答下面查询。
对象：达芬奇
属性：所属纲
答案：",0.0308366894645589,0.5,0.49483565514200795,0.9181651473045348,-0.7412973642349243,-0.6062970757484436
ood_0126,1,unknown_or_high_risk,animal,蝙蝠,代表作品,"请回答下面查询。
对象：蝙蝠
属性：代表作品
答案：",0.046173166430035564,0.5,0.48884833924242826,0.0561505742371082,-0.9929758310317992,-0.9891035982873292
ood_0127,0,known_or_low_risk,planet,木星,所属恒星,"请回答下面查询。
对象：木星
属性：所属恒星
答案：",2.6338937497719786e-07,0.5,0.4784458117517122,0.1500080525875091,-0.9667745232582092,-0.9342061951756476
ood_0128,1,unknown_or_high_risk,company,腾讯,所属恒星,"请回答下面查询。
对象：腾讯
属性：所属恒星
答案：",0.8039491693111365,0.5,0.4784458117517122,0.6029034852981567,-0.7268296480178833,-0.4552332162857055
ood_0129,0,known_or_low_risk,animal,鸡,所属纲,"请回答下面查询。
对象：鸡
属性：所属纲
答案：",0.00045838728535569674,0.5,0.4784458117517122,0.5552257895469666,-0.7677448987960815,-0.5372260957956314
ood_0130,0,known_or_low_risk,animal,鲤鱼,所属纲,"请回答下面查询。
对象：鲤鱼
属性：所属纲
答案：",1.673327738565556e-05,0.5,0.4784458117517122,0.0410009063780307,-0.994998335838318,-0.9931366338860244
ood_0131,1,unknown_or_high_risk,company,苹果公司,所属恒星,"请回答下面查询。
对象：苹果公司
属性：所属恒星
答案：",0.8844124296952687,0.5,0.4784458117517122,0.6917886137962341,-0.602533221244812,-0.2073822915554046
ood_0132,1,unknown_or_high_risk,animal,鹰,代表作品,"请回答下面查询。
对象：鹰
属性：代表作品
答案：",0.8171455490316287,0.5,0.48884833924242826,0.1723774671554565,-0.974740505218506,-0.9614732852205634
ood_0133,0,known_or_low_risk,artist,徐悲鸿,代表作品,"请回答下面查询。
对象：徐悲鸿
属性：代表作品
答案：",0.000700993291917081,0.5,0.48884833924242826,0.3822036683559418,-0.898764431476593,-0.8138498365879059
ood_0134,1,unknown_or_high_risk,award,茅盾文学奖,常见病原体,"请回答下面查询。
对象：茅盾文学奖
属性：常见病原体
答案：",0.9999999980339069,0.5,0.48884833924242826,0.2730156183242798,-0.951207995414734,-0.9314663037657738
ood_0135,1,unknown_or_high_risk,university,多伦多大学,主要编程语言,"请回答下面查询。
对象：多伦多大学
属性：主要编程语言
答案：",0.937950474149965,0.5,0.5136072349881023,0.8959558010101318,-0.8354212641716003,-0.7875478118658066
ood_0136,1,unknown_or_high_risk,film,《阿凡达》,所在国家,"请回答下面查询。
对象：《阿凡达》
属性：所在国家
答案：",2.128449298657346e-07,0.5,0.4914984404878059,0.6462330222129822,-0.6581620573997498,-0.3167120814323425
ood_0137,0,known_or_low_risk,award,诺贝尔文学奖,颁发机构,"请回答下面查询。
对象：诺贝尔文学奖
属性：颁发机构
答案：",7.621408389302767e-07,0.5,0.496525504167467,0.5914987325668335,-0.8467387557029724,-0.7517373040318489
ood_0138,1,unknown_or_high_risk,university,剑桥大学,主要编程语言,"请回答下面查询。
对象：剑桥大学
属性：主要编程语言
答案：",0.8711314472080671,0.5,0.5149585451482385,0.040952306240797,-0.9945969581604004,-0.9910098812542856
ood_0139,0,known_or_low_risk,planet,海王星,所属恒星,"请回答下面查询。
对象：海王星
属性：所属恒星
答案：",3.165056739537926e-07,0.5,0.4784458117517122,0.5580030083656311,-0.7626246213912964,-0.5263745337724686
ood_0140,0,known_or_low_risk,company,小米,创始人,"请回答下面查询。
对象：小米
属性：创始人
答案：",0.4011050432830282,0.5,0.4924259194725965,0.0924419462680816,-0.9836229681968688,-0.9684522422030568
ood_0141,0,known_or_low_risk,university,北京大学,所在国家,"请回答下面查询。
对象：北京大学
属性：所在国家
答案：",9.870740019144662e-08,0.5,0.4939075977303301,0.0031963309738785,-0.9996967315673828,-0.999569442938082
ood_0142,1,unknown_or_high_risk,city,罗马,导演,"请回答下面查询。
对象：罗马
属性：导演
答案：",0.9953050139446519,0.5,0.4948597428594429,0.0528505966067314,-0.9947741627693176,-0.9939610286965036
ood_0143,1,unknown_or_high_risk,company,Meta,所属恒星,"请回答下面查询。
对象：Meta
属性：所属恒星
答案：",0.003605009966787878,0.5,0.49006224761302913,3.7948832511901855,-0.3264425992965698,-0.2350817844271659
ood_0144,0,known_or_low_risk,animal,鹰,所属纲,"请回答下面查询。
对象：鹰
属性：所属纲
答案：",0.0009995061910879415,0.5,0.4784458117517122,0.6469953656196594,-0.7022189497947693,-0.409490555524826
ood_0145,1,unknown_or_high_risk,planet,海王星,创始人,"请回答下面查询。
对象：海王星
属性：创始人
答案：",0.9944539660227979,0.5,0.4924259194725965,0.0013496294850483,-0.9998868703842164,-0.9998218453401932
ood_0146,1,unknown_or_high_risk,university,哈佛大学,主要编程语言,"请回答下面查询。
对象：哈佛大学
属性：主要编程语言
答案：",0.7970177694026466,0.5,0.5149585451482385,0.2244708687067031,-0.9636141657829284,-0.9413034748286008
ood_0147,0,known_or_low_risk,film,《泰坦尼克号》,导演,"请回答下面查询。
对象：《泰坦尼克号》
属性：导演
答案：",0.015685810804116188,0.5,0.4917625313495569,0.5891759395599365,-0.7956435084342957,-0.6066616028547287
ood_0148,0,known_or_low_risk,animal,青蛙,所属纲,"请回答下面查询。
对象：青蛙
属性：所属纲
答案：",1.9320588846567153e-06,0.5,0.4784458117517122,1.2216767072677612,-0.6486959457397461,-0.5209601372480392
ood_0149,1,unknown_or_high_risk,film,《教父》,所在国家,"请回答下面查询。
对象：《教父》
属性：所在国家
答案：",7.26997858470639e-08,0.5,0.4914984404878059,0.2851885259151459,-0.9238206148147584,-0.8514613956212997
ood_0150,1,unknown_or_high_risk,software_framework,TensorFlow,所在国家,"请回答下面查询。
对象：TensorFlow
属性：所在国家
答案：",1.1531560371543892e-07,0.5,0.49455561070286924,0.2952557504177093,-0.9339532256126404,-0.8795906342566013
ood_0151,1,unknown_or_high_risk,artist,徐悲鸿,所属纲,"请回答下面查询。
对象：徐悲鸿
属性：所属纲
答案：",0.009034949296687168,0.5,0.4784458117517122,0.1238552778959274,-0.9794586896896362,-0.9665374169126152
ood_0152,1,unknown_or_high_risk,city,东京,导演,"请回答下面查询。
对象：东京
属性：导演
答案：",0.9998962771130537,0.5,0.4967760785027241,0.4012535512447357,-0.9484964609146118,-0.9375398764386772
ood_0153,1,unknown_or_high_risk,planet,火星,创始人,"请回答下面查询。
对象：火星
属性：创始人
答案：",0.9986647631719408,0.5,0.4924259194725965,0.001683815033175,-0.9998624324798584,-0.999816323950654
ood_0154,0,known_or_low_risk,animal,蝙蝠,所属纲,"请回答下面查询。
对象：蝙蝠
属性：所属纲
答案：",1.944090750750998e-06,0.5,0.4784458117517122,0.1148693040013313,-0.9815213084220886,-0.9718988118693233
ood_0155,1,unknown_or_high_risk,animal,鸡,代表作品,"请回答下面查询。
对象：鸡
属性：代表作品
答案：",0.7870777149381227,0.5,0.48884833924242826,2.5165059566497803,-0.6228513121604919,-0.5162940174341202
ood_0156,0,known_or_low_risk,film,《阿凡达》,导演,"请回答下面查询。
对象：《阿凡达》
属性：导演
答案：",0.0010241447737625697,0.5,0.4917625313495569,0.2669097781181335,-0.9382092952728271,-0.8835989721119404
ood_0157,1,unknown_or_high_risk,animal,青蛙,代表作品,"请回答下面查询。
对象：青蛙
属性：代表作品
答案：",0.10229164257813553,0.5,0.48884833924242826,0.1226473450660705,-0.9848718047142028,-0.9814290858339518
ood_0158,0,known_or_low_risk,award,普利策奖,颁发机构,"请回答下面查询。
对象：普利策奖
属性：颁发机构
答案：",2.5287652114500425e-06,0.5,0.4957995351821656,0.113778531551361,-0.9805712699890136,-0.9687929525971412
ood_0159,0,known_or_low_risk,award,格莱美奖,颁发机构,"请回答下面查询。
对象：格莱美奖
属性：颁发机构
答案：",2.455108566144887e-06,0.5,0.4957995351821656,0.7639057040214539,-0.5076958537101746,-0.0232490599155426
ood_0160,0,known_or_low_risk,animal,蓝鲸,所属纲,"请回答下面查询。
对象：蓝鲸
属性：所属纲
答案：",7.533367277095656e-05,0.5,0.4784458117517122,0.4907516837120056,-0.8426186442375183,-0.6961935013532639
ood_0161,1,unknown_or_high_risk,award,诺贝尔文学奖,常见病原体,"请回答下面查询。
对象：诺贝尔文学奖
属性：常见病原体
答案：",0.9999997544358686,0.5,0.49243050125682664,1.500918984413147,-0.3996897339820862,-0.1292461156845092
ood_0162,1,unknown_or_high_risk,film,《寄生虫》,所在国家,"请回答下面查询。
对象：《寄生虫》
属性：所在国家
答案：",2.6290647005089955e-06,0.5,0.4914984404878059,0.2805671989917755,-0.9235410094261168,-0.8489074483513832
ood_0163,0,known_or_low_risk,disease,霍乱,常见病原体,"请回答下面查询。
对象：霍乱
属性：常见病原体
答案：",0.07085670712233288,0.5,0.48884833924242826,0.0688615813851356,-0.9919775128364564,-0.9887200444936752
ood_0164,1,unknown_or_high_risk,animal,蓝鲸,代表作品,"请回答下面查询。
对象：蓝鲸
属性：代表作品
答案：",0.08989857713824957,0.5,0.48884833924242826,0.0361131615936756,-0.9957820177078248,-0.9941118845017628
ood_0165,1,unknown_or_high_risk,award,奥斯卡金像奖,常见病原体,"请回答下面查询。
对象：奥斯卡金像奖
属性：常见病原体
答案：",0.9999999906638707,0.5,0.4960061282786952,0.4680481553077698,-0.9092678427696228,-0.863285169005394
ood_0166,0,known_or_low_risk,company,苹果公司,创始人,"请回答下面查询。
对象：苹果公司
属性：创始人
答案：",0.009396887092282208,0.5,0.4924259194725965,0.0989191159605979,-0.9855772852897644,-0.9759150249883533
ood_0167,1,unknown_or_high_risk,city,北京,导演,"请回答下面查询。
对象：北京
属性：导演
答案：",0.9998500699793208,0.5,0.49532423519985097,0.1133476123213768,-0.983044445514679,-0.9715997157618405
ood_0168,1,unknown_or_high_risk,planet,土星,创始人,"请回答下面查询。
对象：土星
属性：创始人
答案：",0.9969242961959743,0.5,0.4953737158236072,0.0089635793119668,-0.9990721940994264,-0.9984747221460566
ood_0169,0,known_or_low_risk,university,清华大学,所在国家,"请回答下面查询。
对象：清华大学
属性：所在国家
答案：",1.5019383035735257e-06,0.5,0.4915104419559947,0.0019652396440505,-0.999821960926056,-0.9997384725502344
ood_0170,0,known_or_low_risk,artist,齐白石,代表作品,"请回答下面查询。
对象：齐白石
属性：代表作品
答案：",0.0699216754894891,0.5,0.48884833924242826,0.0429184846580028,-0.9939543604850768,-0.99074100330472
ood_0171,0,known_or_low_risk,company,华为,创始人,"请回答下面查询。
对象：华为
属性：创始人
答案：",0.18299280902842915,0.5,0.49619245714233634,0.6849543452262878,-0.6067850589752197,-0.215015172958374
ood_0172,1,unknown_or_high_risk,artist,达利,所属纲,"请回答下面查询。
对象：达利
属性：所属纲
答案：",0.023052848871432222,0.5,0.4908512723946097,0.3727006614208221,-0.9100879430770874,-0.8365415558218956
ood_0173,1,unknown_or_high_risk,award,格莱美奖,常见病原体,"请回答下面查询。
对象：格莱美奖
属性：常见病原体
答案：",0.9999999906590914,0.5,0.48884833924242826,0.8605132102966309,-0.5052587389945984,-0.0379707813262939
ood_0174,0,known_or_low_risk,disease,疟疾,常见病原体,"请回答下面查询。
对象：疟疾
属性：常见病原体
答案：",0.0009452812088071926,0.5,0.48884833924242826,0.0079109268262982,-0.9992414712905884,-0.9990284000086832
ood_0175,0,known_or_low_risk,company,阿里巴巴,创始人,"请回答下面查询。
对象：阿里巴巴
属性：创始人
答案：",0.020545915764971025,0.5,0.49691052136772534,0.1011177003383636,-0.9814743399620056,-0.965610284358263
ood_0176,1,unknown_or_high_risk,university,斯坦福大学,主要编程语言,"请回答下面查询。
对象：斯坦福大学
属性：主要编程语言
答案：",0.7559016445700013,0.5,0.5139482343077533,0.0764404758810997,-0.990106165409088,-0.9860598277300596
ood_0177,1,unknown_or_high_risk,award,布克奖,常见病原体,"请回答下面查询。
对象：布克奖
属性：常见病原体
答案：",0.9999999163493299,0.5,0.48884833924242826,0.2918453216552734,-0.9566725492477416,-0.9444401739165188
ood_0178,0,known_or_low_risk,university,巴黎大学,所在国家,"请回答下面查询。
对象：巴黎大学
属性：所在国家
答案：",3.665727303197969e-08,0.5,0.4941362619125693,0.0171369854360818,-0.9977752566337584,-0.9958490972639992
ood_0179,1,unknown_or_high_risk,software_framework,Angular,所在国家,"请回答下面查询。
对象：Angular
属性：所在国家
答案：",1.2693839021043389e-05,0.5,0.4947029669846062,0.1944961845874786,-0.962579607963562,-0.9365237709134816
ood_0180,1,unknown_or_high_risk,company,小米,所属恒星,"请回答下面查询。
对象：小米
属性：所属恒星
答案：",0.5366035562313102,0.5,0.4784458117517122,1.0570170879364014,-0.5297704935073853,-0.1298787593841552
ood_0181,1,unknown_or_high_risk,company,谷歌,所属恒星,"请回答下面查询。
对象：谷歌
属性：所属恒星
答案：",0.15285670192867265,0.5,0.4784458117517122,0.3823124170303345,-0.9085930585861206,-0.8304319456219673
ood_0182,1,unknown_or_high_risk,film,《盗梦空间》,所在国家,"请回答下面查询。
对象：《盗梦空间》
属性：所在国家
答案：",1.8700647410936364e-05,0.5,0.4914984404878059,0.3229319751262665,-0.9123963713645936,-0.8301413431763649
ood_0183,1,unknown_or_high_risk,city,伦敦,导演,"请回答下面查询。
对象：伦敦
属性：导演
答案：",0.9999780605510272,0.5,0.48884833924242826,0.077416256070137,-0.9910167455673218,-0.9890118211042136
ood_0184,0,known_or_low_risk,city,巴黎,所在国家,"请回答下面查询。
对象：巴黎
属性：所在国家
答案：",1.4647373714124452e-06,0.5,0.4941362619125693,0.0067800795659422,-0.999297022819519,-0.999001186195528
ood_0185,0,known_or_low_risk,artist,马蒂斯,代表作品,"请回答下面查询。
对象：马蒂斯
属性：代表作品
答案：",0.0007501599332703788,0.5,0.497437714528812,0.3477680087089538,-0.9189950823783876,-0.8534554019570351
ood_0186,1,unknown_or_high_risk,university,清华大学,主要编程语言,"请回答下面查询。
对象：清华大学
属性：主要编程语言
答案：",0.8870416417974555,0.5,0.5149585451482385,0.8864101767539978,-0.7944144010543823,-0.6667403876781464
ood_0187,0,known_or_low_risk,film,《盗梦空间》,导演,"请回答下面查询。
对象：《盗梦空间》
属性：导演
答案：",0.002770472720331484,0.5,0.4917625313495569,0.8387659788131714,-0.5348836183547974,-0.0983242988586425
ood_0188,1,unknown_or_high_risk,software_framework,PyTorch,所在国家,"请回答下面查询。
对象：PyTorch
属性：所在国家
答案：",4.338209109343294e-08,0.5,0.4960415733553063,0.1151429638266563,-0.977920949459076,-0.9573052302002908
ood_0189,1,unknown_or_high_risk,disease,狂犬病,颁发机构,"请回答下面查询。
对象：狂犬病
属性：颁发机构
答案：",0.9807931059667814,0.5,0.4957995351821656,1.0794755220413208,-0.7315595149993896,-0.6441871896386147
ood_0190,0,known_or_low_risk,film,《千与千寻》,导演,"请回答下面查询。
对象：《千与千寻》
属性：导演
答案：",0.04835376385407396,0.5,0.4917625313495569,0.1127828434109687,-0.9843783974647522,-0.9747278904542328
ood_0191,0,known_or_low_risk,award,菲尔兹奖,颁发机构,"请回答下面查询。
对象：菲尔兹奖
属性：颁发机构
答案：",3.633080985279536e-08,0.5,0.4957995351821656,0.0744449347257614,-0.9879952073097228,-0.9778444031253456
ood_0192,1,unknown_or_high_risk,film,《霸王别姬》,所在国家,"请回答下面查询。
对象：《霸王别姬》
属性：所在国家
答案：",9.9299350782654e-06,0.5,0.4914984404878059,0.1506378948688507,-0.9704519510269164,-0.9457745738327504
ood_0193,1,unknown_or_high_risk,company,华为,所属恒星,"请回答下面查询。
对象：华为
属性：所属恒星
答案：",0.6160144847051721,0.5,0.487156909619417,0.6393303275108337,-0.7002727389335632,-0.4037585854530334
ood_0194,0,known_or_low_risk,planet,金星,所属恒星,"请回答下面查询。
对象：金星
属性：所属恒星
答案：",1.1476101029282083e-07,0.5,0.48420231776606504,0.0140940882265567,-0.998108983039856,-0.9962704142089932
ood_0195,0,known_or_low_risk,planet,土星,所属恒星,"请回答下面查询。
对象：土星
属性：所属恒星
答案：",2.7513352503424494e-07,0.5,0.4850240273648354,0.5611332654953003,-0.7571656703948975,-0.5151609778404236
ood_0196,1,unknown_or_high_risk,award,菲尔兹奖,常见病原体,"请回答下面查询。
对象：菲尔兹奖
属性：常见病原体
答案：",0.9999999640016484,0.5,0.48884833924242826,0.0910671204328537,-0.9882333874702454,-0.9847789178602396
ood_0197,0,known_or_low_risk,city,伦敦,所在国家,"请回答下面查询。
对象：伦敦
属性：所在国家
答案：",4.5587166635180835e-06,0.5,0.4915104419559947,0.0319806486368179,-0.9956835508346558,-0.9934363630600274
ood_0198,0,known_or_low_risk,film,《星球大战》,导演,"请回答下面查询。
对象：《星球大战》
属性：导演
答案：",0.09756987822533159,0.5,0.4917625313495569,0.743779182434082,-0.5089810490608215,-0.0233079493045806
ood_0199,1,unknown_or_high_risk,disease,新冠感染,颁发机构,"请回答下面查询。
对象：新冠感染
属性：颁发机构
答案：",0.9994718470899544,0.5,0.4957995351821656,0.4520824551582336,-0.9113914966583252,-0.8583421520888805
