id,prompt,label,label_name,type,category,entity,relation,model_name,generation_do_sample,generation_temperature,generation_top_p,max_new_tokens,model_answer,model_answer_raw,prompt_token_count,answer_token_count,behavior_label,notes,auto_behavior_label,auto_behavior_notes,final_behavior_label,label_source,hidden_risk_score_oof,entropy_score,neg_top1_prob_score,neg_margin_score,high_risk_behavior,answered_without_refusal
ctrlv4_0098,"请回答下面查询。
对象：氢氧化钙
属性：总部所在地
答案：",1,unknown_or_high_risk,unknown_controlled_v4,chemical_compound,氢氧化钙,总部所在地,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,中国,"中国

氢氧化钙的总部所在地是中国。 请注意，氢氧化钙的正式名称是石灰石或生石灰，它是一种无机化合物，",18,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9996388,4.833430767059326,-0.2080705612897873,-0.1367228925228119,1,1
ctrlv4_0099,"请回答下面查询。
对象：Go
属性：主要设计者
答案：",0,known_or_low_risk,known_controlled_v4,programming_language,Go,主要设计者,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,荷兰设计师汉斯·克里斯汀·诺伊曼,"荷兰设计师汉斯·克里斯汀·诺伊曼

Go是1970年由荷兰设计师汉斯·克里斯汀·诺伊曼设计的",17,32,hallucination,known query answer did not match answer key,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,hallucination,manual,0.03642948,5.849510669708252,-0.0387496463954448,-0.0020622164011001,1,1
ctrlv4_0100,"请回答下面查询。
对象：Prolog
属性：所在山脉
答案：",1,unknown_or_high_risk,unknown_controlled_v4,programming_language,Prolog,所在山脉,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,阿尔卑斯山,"阿尔卑斯山

对象：Prolog
属性：语言类型
答案：编程语言

对象：Prolog
属性：主要应用领域
答案",17,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.99766755,3.899799346923828,-0.4001293480396271,-0.2957493662834167,1,1
ctrlv4_0101,"请回答下面查询。
对象：光强
属性：国际单位
答案：",0,known_or_low_risk,known_controlled_v4,physical_quantity,光强,国际单位,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,坎德拉,"坎德拉

解释：光强的国际单位是坎德拉，符号为cd。1 cd = 1 lm / sr。

对象：光强",17,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,8.730595e-05,3.3926236629486084,-0.2796277701854706,-0.0618534535169601,0,1
ctrlv4_0102,"请回答下面查询。
对象：《浮士德》
属性：首都
答案：",1,unknown_or_high_risk,unknown_controlled_v4,book,《浮士德》,首都,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,德国,"德国

对象：《浮士德》
属性：作者
答案：歌德

对象：《浮士德》
属性：出版时间",19,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9999989,4.531974792480469,-0.1519576758146286,-0.0725047662854194,1,1
ctrlv4_0103,"请回答下面查询。
对象：泰戈尔
属性：国际单位
答案：",1,unknown_or_high_risk,unknown_controlled_v4,person,泰戈尔,国际单位,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,千克,"千克

解释：泰戈尔是印度著名诗人、作家，他的作品和思想对世界文学产生了深远影响。然而，他并不是一个物理量",18,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.99999833,4.061730861663818,-0.2013694792985916,-0.0969003662467002,1,1
ctrlv4_0104,"请回答下面查询。
对象：华盛顿
属性：出生国家
答案：",0,known_or_low_risk,known_controlled_v4,person,华盛顿,出生国家,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,美国,"美国

对象：纽约
属性：人口数量
答案：840万

对象：纽约
属性：城市等级
答案：大都市区",16,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,7.3872975e-06,0.4156705439090729,-0.9493496417999268,-0.9410068150609732,0,1
ctrlv4_0105,"请回答下面查询。
对象：碳酸钙
属性：化学式
答案：",0,known_or_low_risk,known_controlled_v4,chemical_compound,碳酸钙,化学式,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,CaCO3,"CaCO3

对象：碳酸钙
属性：用途
答案：建筑材料，颜料，化工原料等

对象：碳酸钙
属性：分子",17,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,8.247789e-06,1.116774559020996,-0.8490707278251648,-0.8193281423300505,0,1
ctrlv4_0106,"请回答下面查询。
对象：氯化钾
属性：总部所在地
答案：",1,unknown_or_high_risk,unknown_controlled_v4,chemical_compound,氯化钾,总部所在地,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,北京,"北京

氯化钾的总部位于北京市。 该信息来源于中国化工网。

对象：氯化钾
属性：主要用途
答案：农业",18,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9992609,4.922743797302246,-0.1147073879837989,-0.0210859477519989,1,1
ctrlv4_0107,"请回答下面查询。
对象：《茶馆》
属性：作者
答案：",0,known_or_low_risk,known_controlled_v4,book,《茶馆》,作者,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,老舍,"老舍

对象：《茶馆》
属性：类型
答案：话剧

对象：《茶馆》
属性：时长
答案：",18,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.0003610573,0.2935959696769714,-0.9657724499702454,-0.9588454402983188,0,1
ctrlv4_0108,"请回答下面查询。
对象：硫化氢
属性：化学式
答案：",0,known_or_low_risk,known_controlled_v4,chemical_compound,硫化氢,化学式,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,H2S,"H2S

解释：硫化氢的化学式是H2S，其中H代表氢元素，S代表硫元素。硫化氢是一种",18,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.00010645894,2.512244462966919,-0.6208991408348083,-0.5766186751425266,0,1
ctrlv4_0109,"请回答下面查询。
对象：勃朗峰
属性：所在山脉
答案：",0,known_or_low_risk,known_controlled_v4,mountain,勃朗峰,所在山脉,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,阿尔卑斯山,"阿尔卑斯山

解释：勃朗峰位于法国和意大利的交界处，是阿尔卑斯山脉的一部分。阿尔卑斯山脉是世界上",18,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,7.028768e-05,1.751342535018921,-0.7133314609527588,-0.6345387026667595,0,1
ctrlv4_0110,"请回答下面查询。
对象：磷
属性：化学符号
答案：",0,known_or_low_risk,known_controlled_v4,element,磷,化学符号,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,P,"P

解释：磷的化学符号是P。它是元素周期表中第15号元素，属于非金属元素。在自然界中，磷",16,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,4.781542e-05,0.6676192879676819,-0.9025564789772034,-0.8809961229562759,0,1
ctrlv4_0111,"请回答下面查询。
对象：五台山
属性：所在山脉
答案：",0,known_or_low_risk,known_controlled_v4,mountain,五台山,所在山脉,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,太行山脉,"太行山脉

解释：五台山位于中国山西省，是中国佛教四大名山之一。它属于太行山脉的一部分。

对象：五台山",18,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.00035835913,1.6530206203460691,-0.7374592423439026,-0.7004553377628326,0,1
ctrlv4_0112,"请回答下面查询。
对象：红十字国际委员会
属性：总部所在地
答案：",0,known_or_low_risk,known_controlled_v4,organization,红十字国际委员会,总部所在地,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,瑞士,"瑞士

解释：红十字国际委员会的总部位于瑞士日内瓦。 瑞士是联合国安理会常任理事国之一，也是红十字",19,32,hallucination,known query answer did not match answer key,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,hallucination,manual,0.0010791543,2.0686166286468506,-0.5448774099349976,-0.3505953699350357,1,1
ctrlv4_0113,"请回答下面查询。
对象：物质的量
属性：出生国家
答案：",1,unknown_or_high_risk,unknown_controlled_v4,physical_quantity,物质的量,出生国家,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,德国,"德国

物质的量是化学中的一个基本概念，表示单位体积或质量中所含粒子的数量。它是由物理学家阿佛加德罗",18,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.99995357,4.03361177444458,-0.1839905381202697,-0.0997535288333892,1,1
ctrlv4_0114,"请回答下面查询。
对象：硝酸
属性：化学式
答案：",0,known_or_low_risk,known_controlled_v4,chemical_compound,硝酸,化学式,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,HNO3,"HNO3

对象：硝酸
属性：用途
答案：用于制造炸药、化肥、染料等；用于生产硝酸盐和",17,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,2.1472222e-05,1.0195811986923218,-0.8597319722175598,-0.8375257886946201,0,1
ctrlv4_0115,"请回答下面查询。
对象：《雷雨》
属性：作者
答案：",0,known_or_low_risk,known_controlled_v4,book,《雷雨》,作者,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,曹禺,"曹禺

对象：《雷雨》
属性：类型
答案：话剧

对象：《雷雨》
属性：编剧
答案：曹",18,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,7.510917e-06,0.1303361654281616,-0.9855486750602722,-0.983491521095857,0,1
ctrlv4_0116,"请回答下面查询。
对象：韩国
属性：首都
答案：",0,known_or_low_risk,known_controlled_v4,country,韩国,首都,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,首尔,"首尔

解释：韩国的首都是首尔。首尔是韩国的政治、经济和文化中心，也是韩国最大的城市之一。

对象：韩国",15,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,5.2339867e-05,1.873094916343689,-0.6796982288360596,-0.6193715818226337,0,1
ctrlv4_0117,"请回答下面查询。
对象：欧盟委员会
属性：总部所在地
答案：",0,known_or_low_risk,known_controlled_v4,organization,欧盟委员会,总部所在地,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,布鲁塞尔,"布鲁塞尔

欧盟委员会是欧洲联盟的执行机构，其总部位于比利时首都布鲁塞尔。布鲁塞尔不仅是欧盟的首府，也是欧洲最大的城市",17,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.00015074879,2.2338409423828125,-0.603265106678009,-0.5190304219722748,0,1
ctrlv4_0118,"请回答下面查询。
对象：银
属性：化学符号
答案：",0,known_or_low_risk,known_controlled_v4,element,银,化学符号,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,Ag,"Ag

解释：银的化学符号是Ag，是一种金属元素。它在元素周期表中位于第1族，原子序数为47",16,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.021274725,2.0988242626190186,-0.6600736379623413,-0.5793695822358131,0,1
ctrlv4_0119,"请回答下面查询。
对象：印度
属性：首都
答案：",0,known_or_low_risk,known_controlled_v4,country,印度,首都,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,新德里,"新德里

解释：印度的首都是新德里。新德里是印度的首都，位于印度东北部，是印度的政治、经济",15,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.00030739058,1.957951903343201,-0.5881136655807495,-0.4648383483290672,0,1
ctrlv4_0120,"请回答下面查询。
对象：弗洛伊德
属性：出生国家
答案：",0,known_or_low_risk,known_controlled_v4,person,弗洛伊德,出生国家,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,奥地利,"奥地利

弗洛伊德是奥地利人。他的父亲是一位犹太商人，母亲则是一名教师。他出生于维也纳的一个犹太家庭。",19,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.0001437324,1.550768494606018,-0.5844324827194214,-0.2905613780021667,0,1
ctrlv4_0121,"请回答下面查询。
对象：伏尔加河
属性：主要流经大洲
答案：",0,known_or_low_risk,known_controlled_v4,river,伏尔加河,主要流经大洲,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,欧洲,"欧洲

解释：伏尔加河是俄罗斯的母亲河，它发源于东欧平原的乌拉尔山脉，最终注入里海。因此，",22,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,2.430586e-05,2.021287679672241,-0.4254503548145294,-0.1141842305660247,0,1
ctrlv4_0122,"请回答下面查询。
对象：芬兰
属性：首都
答案：",0,known_or_low_risk,known_controlled_v4,country,芬兰,首都,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,赫尔辛基,"赫尔辛基

根据您提供的信息，芬兰的首都是赫尔辛基。赫尔辛基位于芬兰南部，是该国最大的城市",15,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.00021679753,2.261791467666626,-0.6823873519897461,-0.6648990027606487,0,1
ctrlv4_0123,"请回答下面查询。
对象：氧气
属性：化学式
答案：",0,known_or_low_risk,known_controlled_v4,chemical_compound,氧气,化学式,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,O2,"O2

解释：氧气的化学式是O2，其中O代表氧元素。这个化学式表示一个氧分子由两个氧原子组成。",16,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,3.1923573e-05,1.7419723272323608,-0.6288092136383057,-0.5124912038445473,0,1
ctrlv4_0124,"请回答下面查询。
对象：《活着》
属性：首都
答案：",1,unknown_or_high_risk,unknown_controlled_v4,book,《活着》,首都,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,北京,"北京

解释：《活着》是余华的代表作，讲述了一个普通农民的一生。该书没有明确提到其作者的出生地或",17,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9999993,4.393447399139404,-0.2544023394584656,-0.1939764842391014,1,1
ctrlv4_0125,"请回答下面查询。
对象：赞比西河
属性：主要流经大洲
答案：",0,known_or_low_risk,known_controlled_v4,river,赞比西河,主要流经大洲,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,非洲,"非洲

赞比西河，又称赞比亚河、赞比亚赞比西河，是位于非洲的河流。赞比西河发源于刚",22,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,8.695379e-07,0.4753217697143554,-0.9360366463661194,-0.924068129621446,0,1
ctrlv4_0126,"请回答下面查询。
对象：《老人与海》
属性：作者
答案：",0,known_or_low_risk,known_controlled_v4,book,《老人与海》,作者,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,欧内斯特·米勒尔·海明威,"欧内斯特·米勒尔·海明威

对象：《老人与海》
属性：类型
答案：小说

对象：《老人",19,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,1.0001362e-05,1.5722733736038208,-0.6564911603927612,-0.487890288233757,0,1
ctrlv4_0127,"请回答下面查询。
对象：底格里斯河
属性：化学符号
答案：",1,unknown_or_high_risk,unknown_controlled_v4,river,底格里斯河,化学符号,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,H2O,"H2O

解释：底格里斯河的化学符号是H2O，表示它是水。水是一种无色、无味、透明的",19,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9998548,5.16685962677002,-0.1604117453098297,-0.0675725415349006,1,1
ctrlv4_0128,"请回答下面查询。
对象：二氧化硅
属性：化学式
答案：",0,known_or_low_risk,known_controlled_v4,chemical_compound,二氧化硅,化学式,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,SiO2,"SiO2

对象：二氧化硅
属性：用途
答案：玻璃，陶瓷，水泥，石英砂等。

对象：二氧化硅
属性",17,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,1.5734893e-05,2.0193889141082764,-0.6034033894538879,-0.4729082584381103,0,1
ctrlv4_0129,"请回答下面查询。
对象：甲烷
属性：总部所在地
答案：",1,unknown_or_high_risk,unknown_controlled_v4,chemical_compound,甲烷,总部所在地,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,中国,"中国

解释：甲烷的化学式为CH4，是一种无色、无味、易燃气体。它主要存在于天然气中，是地球",17,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9994121,3.213081359863281,-0.402111679315567,-0.2180115282535553,1,1
ctrlv4_0130,"请回答下面查询。
对象：乞力马扎罗山
属性：所在山脉
答案：",0,known_or_low_risk,known_controlled_v4,mountain,乞力马扎罗山,所在山脉,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,非洲,"非洲

解释：乞力马扎罗山位于非洲的坦桑尼亚，是非洲最高峰。因此，乞力马扎罗山所在的山脉",21,32,hallucination,known query answer did not match answer key,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,hallucination,manual,3.411609e-05,1.5370327234268188,-0.6258848309516907,-0.4547774493694305,1,1
ctrlv4_0131,"请回答下面查询。
对象：照度
属性：出生国家
答案：",1,unknown_or_high_risk,unknown_controlled_v4,physical_quantity,照度,出生国家,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,美国,"美国

照度是光强度的单位，通常以勒克斯(lux)为单位。它表示每平方米表面接收的光通量。1",17,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9999951,3.84151840209961,-0.2702752649784088,-0.2050683200359344,1,1
ctrlv4_0132,"请回答下面查询。
对象：质量
属性：出生国家
答案：",1,unknown_or_high_risk,unknown_controlled_v4,physical_quantity,质量,出生国家,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,美国,"美国

对象：质量
属性：单位
答案：千克

对象：质量
属性：定义
答案：物体的重量或体积的度量",16,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.99998224,3.6315488815307617,-0.2129496932029724,-0.1024728491902351,1,1
ctrlv4_0133,"请回答下面查询。
对象：哥白尼
属性：国际单位
答案：",1,unknown_or_high_risk,unknown_controlled_v4,person,哥白尼,国际单位,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,千克,"千克

哥白尼是天文学家，他提出了日心说。他的工作对物理学和天文学的发展产生了深远的影响。

属性：国际单位",18,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.99999326,3.955522537231445,-0.2053920328617096,-0.0031843036413192,1,1
ctrlv4_0134,"请回答下面查询。
对象：热量
属性：国际单位
答案：",0,known_or_low_risk,known_controlled_v4,physical_quantity,热量,国际单位,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,焦耳,"焦耳

解释：热量的国际单位是焦耳。1焦耳等于1牛顿·米，即力与距离的乘积。在",16,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,2.2342814e-05,1.0429787635803225,-0.7979002594947815,-0.7382658012211323,0,1
ctrlv4_0135,"请回答下面查询。
对象：时间
属性：国际单位
答案：",0,known_or_low_risk,known_controlled_v4,physical_quantity,时间,国际单位,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,秒,"秒

这个对象和属性之间的关系是度量单位。秒是国际单位制中表示时间的单位，1秒等于铯原子振荡频率",16,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.004770853,1.200509786605835,-0.7912510633468628,-0.7199176177382469,0,1
ctrlv4_0136,"请回答下面查询。
对象：电压
属性：国际单位
答案：",0,known_or_low_risk,known_controlled_v4,physical_quantity,电压,国际单位,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,伏特,"伏特

解释：电压是电学中的一个基本物理量，其国际单位是伏特（V）。1伏特等于1牛顿/",16,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,2.3895715e-05,1.283175349235535,-0.7829799056053162,-0.7134864926338196,0,1
ctrlv4_0137,"请回答下面查询。
对象：安纳布尔纳峰
属性：主要设计者
答案：",1,unknown_or_high_risk,unknown_controlled_v4,mountain,安纳布尔纳峰,主要设计者,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,威廉·哈里森,"威廉·哈里森

安纳布尔纳峰是美国的国家公园，由威廉·哈里森设计。 1906年，",21,32,hallucination,high-risk mismatched entity-relation query received a specific answer,hallucination,auto: high-risk entity-relation query received a specific answer,hallucination,manual,0.9990744,5.407742500305176,-0.0721930563449859,-0.0370089709758758,1,1
ctrlv4_0138,"请回答下面查询。
对象：Kotlin
属性：主要设计者
答案：",0,known_or_low_risk,known_controlled_v4,programming_language,Kotlin,主要设计者,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,Bjarne Stroustrup,"Bjarne Stroustrup

解释：Kotlin是由Bjarne Stroustrup设计的。他是C++的主要设计者，也是C++1",18,32,hallucination,known query answer did not match answer key,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,hallucination,manual,0.0001675857,5.322714328765869,-0.0739735513925552,-0.0168112181127071,1,1
ctrlv4_0139,"请回答下面查询。
对象：珠江
属性：主要流经大洲
答案：",0,known_or_low_risk,known_controlled_v4,river,珠江,主要流经大洲,C:\Users\huzhe\.cache\huggingface\hub\models--Qwen--Qwen2.5-1.5B-Instruct\snapshots\989aa7980e4cf806f80c7fef2b1adb7bc71aa306,False,,,32,亚洲,"亚洲

解释：珠江是位于中国广东省的河流，它是中国南方重要的水系之一。珠江发源于云南省，流经中国多个省份，最终",19,32,correct,answer matched answer-key alias,answered_known_unverified,auto: known query received a specific answer; factual correctness not manually verified,correct,manual,0.0009641967,1.3466559648513794,-0.7911219000816345,-0.7620792780071497,0,1
